time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),weathercode (wmo code),surface_pressure (hPa),cloudcover (%),windspeed_10m (m/s)
2020-03-19T00:00,18.2,98,0.7,53,997.8,62,0.81
2020-03-19T01:00,18.3,98,0.2,51,997.2,100,0.86
2020-03-19T02:00,18.2,99,0.9,53,996.8,100,0.5
2020-03-19T03:00,18.3,98,0.7,53,996.5,100,0.32
2020-03-19T04:00,18.3,98,0.8,53,996.2,100,0.51
2020-03-19T05:00,18.3,98,0.6,53,996.2,100,0.67
2020-03-19T06:00,18.2,97,0.7,53,996.4,100,1.34
2020-03-19T07:00,18.3,98,0.6,53,997.6,100,1.14
2020-03-19T08:00,18.7,97,0.6,53,998.2,100,1.36
2020-03-19T09:00,19.1,95,0,3,998.9,89,1.39
2020-03-19T10:00,20.4,88,0,3,999.7,100,1.08
2020-03-19T11:00,21.3,82,0.1,51,999.4,100,1.02
2020-03-19T12:00,21.4,82,0.1,51,998.8,100,0.89
2020-03-19T13:00,21,83,0.1,51,998,100,1
2020-03-19T14:00,20.5,86,0,3,997.4,100,1.34
2020-03-19T15:00,20.2,88,1.3,61,996.9,100,1.78
2020-03-19T16:00,20.3,88,1.1,55,996.8,100,1.75
2020-03-19T17:00,20.7,87,1.6,61,997.1,100,1.33
2020-03-19T18:00,18.7,99,1.1,55,996.4,100,1.56
2020-03-19T19:00,18.8,99,0.4,51,997,80,1.44
2020-03-19T20:00,18.9,99,0.1,51,997.5,81,0.82
2020-03-19T21:00,18.9,100,0,3,999,95,1.36
2020-03-19T22:00,18.1,100,0,3,999.4,100,1
2020-03-19T23:00,18.2,100,0,3,999.4,100,0.94
2020-03-20T00:00,18.4,100,0,3,999.3,100,0.95
2020-03-20T01:00,18.5,99,0,3,998.5,100,0.82
2020-03-20T02:00,18.5,99,0,3,998.1,100,0.82
2020-03-20T03:00,18.6,99,0,3,997.6,100,1.02
2020-03-20T04:00,18.6,99,0,3,997.5,100,0.89
2020-03-20T05:00,18.6,99,0,3,997.6,100,0.99
2020-03-20T06:00,19.1,99,0.7,53,997.8,100,0.82
2020-03-20T07:00,19.2,99,0.4,51,998.8,100,0.71
2020-03-20T08:00,19.3,100,0.4,51,999.2,100,0.61
2020-03-20T09:00,19.4,100,0,3,999.8,100,0.64
2020-03-20T10:00,20.9,93,0.1,51,1000.4,100,0.64
2020-03-20T11:00,21,93,0.4,51,1000.6,100,0.58
2020-03-20T12:00,20.9,92,0.1,51,1000,100,0.81
2020-03-20T13:00,22.1,87,0,3,999,100,1.44
2020-03-20T14:00,23.3,80,0.1,51,997.8,100,1.65
2020-03-20T15:00,23.4,79,0,3,997,100,1.4
2020-03-20T16:00,22.7,84,0.1,51,996.4,100,1.4
2020-03-20T17:00,22.6,84,0.1,51,996.2,100,1.53
2020-03-20T18:00,21.9,91,0.2,51,996.5,100,0.86
2020-03-20T19:00,21.9,88,0,3,996.9,100,1.06
2020-03-20T20:00,21.7,88,0,3,997.4,100,1.48
2020-03-20T21:00,21.4,88,0,3,998.4,100,1.52
2020-03-20T22:00,21,90,0,3,998.6,100,1.53
2020-03-20T23:00,20.8,90,0,3,998.9,100,1.5
2020-03-21T00:00,20.8,89,0,3,998.6,100,1.44
2020-03-21T01:00,20.4,91,0,3,998.3,100,1.5
2020-03-21T02:00,20.3,90,0,3,997.7,100,1.35
2020-03-21T03:00,20.3,90,0,3,997.4,100,1.56
2020-03-21T04:00,20.3,90,0,3,997,100,1.56
2020-03-21T05:00,20.1,90,0,3,997,100,1.56
2020-03-21T06:00,20.1,92,0,3,997.6,100,1.56
2020-03-21T07:00,20.1,92,0,3,998.4,100,1.63
2020-03-21T08:00,20.3,92,0,3,998.9,100,1.64
2020-03-21T09:00,21,91,0,3,999.6,100,1.56
2020-03-21T10:00,22.8,85,0,3,1000,97,1.7
2020-03-21T11:00,23.7,82,0,2,1000.1,75,2.69
2020-03-21T12:00,24,80,0,3,999.2,100,3.9
2020-03-21T13:00,24.2,78,0,3,998.3,100,3.92
2020-03-21T14:00,23.8,79,0,3,997.3,100,4.08
2020-03-21T15:00,23.8,79,0,3,996.9,100,3.64
2020-03-21T16:00,24.2,79,0.5,53,996.5,100,3.3
2020-03-21T17:00,24.1,80,0,3,996.5,100,2.96
2020-03-21T18:00,23.2,87,0,1,996.9,44,2.06
2020-03-21T19:00,22.6,88,0,1,997,45,2.21
2020-03-21T20:00,22.5,89,0,1,996.8,41,2.24
2020-03-21T21:00,22.2,90,0,1,997.6,35,1.8
2020-03-21T22:00,21.5,94,0,1,997.7,31,1.8
2020-03-21T23:00,21.3,94,0,1,997.9,29,1.7
2020-03-22T00:00,21.1,94,0,1,997.2,33,1.7
2020-03-22T01:00,20.7,95,0,1,997,43,1.53
2020-03-22T02:00,21.2,95,0,2,996.3,73,1.46
2020-03-22T03:00,21.3,95,0,3,995.8,81,1.24
2020-03-22T04:00,20.6,97,0,2,995.4,78,1.43
2020-03-22T05:00,20.7,97,0,3,995.8,89,1.12
2020-03-22T06:00,21.1,97,0,3,996.6,100,0.1
2020-03-22T07:00,21.1,97,0,3,997.4,100,0.71
2020-03-22T08:00,21.6,95,0.1,51,998,66,1.3
2020-03-22T09:00,22.2,91,0,2,998.7,71,2.36
2020-03-22T10:00,25.8,73,0,3,999.1,83,2.48
2020-03-22T11:00,26.6,68,0,3,998.8,81,2.78
2020-03-22T12:00,27.5,65,0,2,998.5,78,3.05
2020-03-22T13:00,29.9,53,0,3,997.5,88,3
2020-03-22T14:00,30.1,52,0,3,996.4,90,2.75
2020-03-22T15:00,30,51,0,3,995.4,90,2.82
2020-03-22T16:00,30.2,51,0,3,995,89,2.42
2020-03-22T17:00,29.8,54,0,3,994.9,82,1.63
2020-03-22T18:00,26.2,77,0,2,994.9,68,1.14
2020-03-22T19:00,26.3,76,0,2,995.2,62,1.8
2020-03-22T20:00,26.5,73,0,2,996.4,74,1.84
2020-03-22T21:00,25.5,79,0,2,997.2,63,1.17
2020-03-22T22:00,23.9,88,0,1,997.4,22,1.32
2020-03-22T23:00,23.3,90,0,0,997.3,8,1.41
2020-03-23T00:00,22.6,93,0,0,997,8,1.71
2020-03-23T01:00,21.3,98,0,0,996.5,13,1.63
2020-03-23T02:00,21.1,98,0,1,996,30,1.36
2020-03-23T03:00,20.9,98,0,1,995.8,34,1.12
2020-03-23T04:00,20.9,98,0,1,995.7,44,0.64
2020-03-23T05:00,20.9,98,0,3,996.2,92,0.45
2020-03-23T06:00,21.2,97,0,3,996.9,91,0.28
2020-03-23T07:00,21.4,96,0,3,997.3,92,0.72
2020-03-23T08:00,21.3,97,0,3,997.6,86,0.73
2020-03-23T09:00,22.5,92,0,1,998.3,23,0.64
2020-03-23T10:00,26.5,72,0,1,999,39,1.22
2020-03-23T11:00,27.6,69,0,2,999.1,70,1.5
2020-03-23T12:00,27.3,72,0.1,51,998.4,92,1.5
2020-03-23T13:00,27.7,71,0.1,51,997.5,53,1.5
2020-03-23T14:00,27,73,0.4,51,996.4,36,1.71
2020-03-23T15:00,26.7,78,0.1,51,995.4,42,1.78
2020-03-23T16:00,24.7,81,0.6,53,995.2,89,1.61
2020-03-23T17:00,24.1,83,0.4,51,995.6,100,1.48
2020-03-23T18:00,23.8,86,0.4,51,996.3,80,1
2020-03-23T19:00,23.7,87,0.1,51,997,76,1.12
2020-03-23T20:00,23.8,86,0,1,997.4,26,1.35
2020-03-23T21:00,23.7,86,0,0,997.9,15,1.56
2020-03-23T22:00,22.9,88,0,1,998.5,21,1.41
2020-03-23T23:00,22.2,90,0,1,998.5,43,1.5
2020-03-24T00:00,21.8,91,0,2,998.7,55,1.3
2020-03-24T01:00,21.7,92,0,3,998.4,85,0.94
2020-03-24T02:00,21.7,91,0,3,997.9,83,1.22
2020-03-24T03:00,21.7,91,0,2,997.1,64,1.22
2020-03-24T04:00,21.5,92,0,2,997,57,0.94
2020-03-24T05:00,21.3,92,0,2,997.2,52,1.08
2020-03-24T06:00,21.1,92,0,3,997.7,94,1
2020-03-24T07:00,21,91,0,3,998.4,95,1.3
2020-03-24T08:00,21.1,89,0,3,999.7,95,1.44
2020-03-24T09:00,21.1,87,0,3,999.9,92,1.28
2020-03-24T10:00,22.4,79,0,3,1000.5,92,1.06
2020-03-24T11:00,23.2,74,0,3,1000.2,92,0.94
2020-03-24T12:00,24.2,72,0,3,999.5,89,1.04
2020-03-24T13:00,26.9,62,0,3,998.6,93,1.2
2020-03-24T14:00,27.4,59,0,3,997.4,92,1.22
2020-03-24T15:00,27.5,58,0,3,996.4,88,1.42
2020-03-24T16:00,27.4,60,0,3,996.1,82,1.75
2020-03-24T17:00,26.8,63,0,2,996,70,1.66
2020-03-24T18:00,24.4,80,0,2,996.3,77,1.41
2020-03-24T19:00,23.6,82,0,2,996.4,59,1.3
2020-03-24T20:00,22.5,84,0,1,996.5,38,1.1
2020-03-24T21:00,22,86,0,1,997.4,37,1.65
2020-03-24T22:00,20.9,89,0,1,997.7,30,1.68
2020-03-24T23:00,20.2,91,0,1,997.9,30,1.58
2020-03-25T00:00,19.7,92,0,1,997.6,25,1.39
2020-03-25T01:00,19.1,92,0,0,997.6,17,1.35
2020-03-25T02:00,18.6,92,0,1,996.9,24,1.5
2020-03-25T03:00,18.3,92,0,1,996.9,29,1.17
2020-03-25T04:00,17.6,93,0,1,996.6,36,1.3
2020-03-25T05:00,17.4,92,0,1,996.6,33,1.26
2020-03-25T06:00,18.4,91,0,1,997.7,30,1.02
2020-03-25T07:00,19,88,0,1,998.3,26,0.91
2020-03-25T08:00,20.1,83,0,0,998.5,9,1.04
2020-03-25T09:00,21.4,79,0,0,998.8,17,0.94
2020-03-25T10:00,23.8,72,0,0,999,9,1.36
2020-03-25T11:00,26.1,61,0,0,998.7,13,2.09
2020-03-25T12:00,26.5,59,0,1,997.7,43,2.6
2020-03-25T13:00,28.1,53,0,3,997,91,2.5
2020-03-25T14:00,28,54,0,3,996.1,90,2.69
2020-03-25T15:00,27.9,55,0,3,995.6,86,2.51
2020-03-25T16:00,28.1,55,0,2,994.9,72,2.38
2020-03-25T17:00,27.7,57,0,2,994.6,50,2.33
2020-03-25T18:00,24.4,75,0,1,994.6,24,1.25
2020-03-25T19:00,23.4,78,0,0,994.2,11,2.04
2020-03-25T20:00,22.6,82,0,0,995.5,11,2.24
2020-03-25T21:00,21.7,86,0,1,996.4,25,2.1
2020-03-25T22:00,20.8,91,0,1,996.8,24,1.62
2020-03-25T23:00,20.3,93,0,1,997.4,27,1.55
2020-03-26T00:00,20.1,93,0,2,997.4,60,1.34
2020-03-26T01:00,20.1,95,0,2,997.1,77,1.06
2020-03-26T02:00,20.3,94,0,3,996.8,83,1.49
2020-03-26T03:00,20.4,93,0,3,996.1,88,1.5
2020-03-26T04:00,20.2,93,0.1,51,995.5,89,1.28
2020-03-26T05:00,20.1,94,0.3,51,995.6,84,1.2
2020-03-26T06:00,20.5,95,0.8,53,996.5,82,1.13
2020-03-26T07:00,20.3,97,0.8,53,996.7,95,1.48
2020-03-26T08:00,20.1,99,2.5,63,997.1,89,1.49
2020-03-26T09:00,20.4,100,0.4,51,997.1,59,1.41
2020-03-26T10:00,22.9,94,0.2,51,997.4,56,2.63
2020-03-26T11:00,23.8,90,0.3,51,997.8,79,3.37
2020-03-26T12:00,23.8,88,0.4,51,997.5,55,3.2
2020-03-26T13:00,25.9,76,0.1,51,996.7,47,3.52
2020-03-26T14:00,27,68,0,1,995.7,43,3.73
2020-03-26T15:00,26.1,71,0.7,53,994.7,34,3.82
2020-03-26T16:00,26.8,69,0.5,53,993.9,30,3.37
2020-03-26T17:00,26.7,69,0.2,51,994.4,26,2.79
2020-03-26T18:00,24.3,87,0,1,994.9,44,0.78
2020-03-26T19:00,23.1,90,0,1,995.6,36,0.5
2020-03-26T20:00,22.7,91,0,1,995.9,38,0.45
2020-03-26T21:00,22.1,92,0,1,996.8,38,0.54
2020-03-26T22:00,20.8,96,0,1,997,24,0.41
2020-03-26T23:00,19.9,97,0,1,997.4,21,0.51
2020-03-27T00:00,20,97,0,1,997,31,0.85
2020-03-27T01:00,19.2,98,0,1,996.5,29,1.12
2020-03-27T02:00,19,98,0,1,996.2,41,1.14
2020-03-27T03:00,18.9,97,0.1,51,995.6,33,1.14
2020-03-27T04:00,19,98,0,3,995.4,94,0.85
2020-03-27T05:00,19.3,98,0.2,51,995.4,95,1.03
2020-03-27T06:00,19.6,97,0.9,53,996.4,100,0.51
2020-03-27T07:00,19.7,96,0.3,51,996.7,100,0.91
2020-03-27T08:00,20.3,97,0,3,997.5,100,0.9
2020-03-27T09:00,21.3,95,0,1,997.7,44,1.17
2020-03-27T10:00,24.2,83,0,0,997.8,19,1.58
2020-03-27T11:00,25.4,76,0,1,997.4,49,2.9
2020-03-27T12:00,26.4,70,0,2,996.4,54,3.32
2020-03-27T13:00,28.2,63,0.1,51,995.7,38,3.58
2020-03-27T14:00,28.1,63,0,1,994.8,37,3.8
2020-03-27T15:00,27.3,65,0,1,993.9,39,3.81
2020-03-27T16:00,24.8,75,0,2,994,53,3.56
2020-03-27T17:00,25.2,72,0,1,993.9,48,2.56
2020-03-27T18:00,24,78,0,2,994.3,71,1.87
2020-03-27T19:00,23.2,81,0,2,994.9,65,1.6
2020-03-27T20:00,22.2,88,0,2,995.9,58,0.1
2020-03-27T21:00,23.5,78,0,2,997.2,72,0.4
2020-03-27T22:00,22.7,83,0.1,51,997,59,1.22
2020-03-27T23:00,22.7,85,0.3,51,997.1,53,1.22
2020-03-28T00:00,21.8,91,0.5,53,997.2,59,1.52
2020-03-28T01:00,21,94,0.6,53,996.1,64,2.1
2020-03-28T02:00,21,96,0.5,53,995.4,77,1.43
2020-03-28T03:00,21.1,96,0.4,51,995.6,68,0.3
2020-03-28T04:00,20.9,96,1.1,55,995.6,100,0.95
2020-03-28T05:00,21.2,98,2.4,61,996.3,100,1.84
2020-03-28T06:00,21.5,98,3.5,63,997,100,1.3
2020-03-28T07:00,20.4,96,1,55,998.2,100,1.75
2020-03-28T08:00,18.5,96,0.1,51,998.7,100,3.14
2020-03-28T09:00,17.7,93,0,2,999.2,75,3.72
2020-03-28T10:00,18.1,81,0,2,999.3,75,4.05
2020-03-28T11:00,18.3,79,0,1,999.6,49,4.66
2020-03-28T12:00,19.2,75,0,1,999.4,44,4.85
2020-03-28T13:00,21,68,0,0,998.4,2,4.74
2020-03-28T14:00,20.9,69,0,0,997.1,1,4.66
2020-03-28T15:00,20.8,69,0,0,996.5,4,4.62
2020-03-28T16:00,19.7,71,0,0,996,14,4.48
2020-03-28T17:00,19.1,71,0,1,996.4,25,4.16
2020-03-28T18:00,17.9,74,0,1,996.6,32,3.67
2020-03-28T19:00,17.6,74,0,3,997.6,80,4.1
2020-03-28T20:00,17.7,72,0,3,998.2,91,4.3
2020-03-28T21:00,17.7,69,0,2,998.9,78,4.44
2020-03-28T22:00,16.5,70,0,2,999.4,69,4.08
2020-03-28T23:00,16.1,70,0,2,999.3,70,3.7
2020-03-29T00:00,15.9,71,0,2,999.6,59,3.26
2020-03-29T01:00,15.5,71,0,2,999.2,72,2.9
2020-03-29T02:00,15.4,70,0,3,998.6,97,2.48
2020-03-29T03:00,15.5,70,0,3,998.4,98,2.08
2020-03-29T04:00,15.4,73,0,3,997.8,100,1.94
2020-03-29T05:00,15.4,73,0,3,997.8,91,1.57
2020-03-29T06:00,15.9,75,0,3,997.6,100,1.6
2020-03-29T07:00,16.2,78,0,3,997.7,91,1.75
2020-03-29T08:00,16.6,83,0,3,997.9,86,2.06
2020-03-29T09:00,17.2,84,0,2,998.3,68,3.33
2020-03-29T10:00,18.9,80,0,2,998.3,53,4.06
2020-03-29T11:00,19.4,77,0,3,997.5,94,4.92
2020-03-29T12:00,19.4,75,0,3,997.1,99,4.57
2020-03-29T13:00,20,76,0,3,996.3,100,4.31
2020-03-29T14:00,19.7,76,0,3,995.1,95,4.31
2020-03-29T15:00,19.9,74,0,3,994.2,97,3.81
2020-03-29T16:00,20,75,0,3,994.2,94,3.58
2020-03-29T17:00,19.9,75,0,3,994.3,96,2.97
2020-03-29T18:00,19.4,79,0,3,994.9,100,1.84
2020-03-29T19:00,19.5,80,0,3,995,100,1.86
2020-03-29T20:00,19.5,81,0,3,995.1,100,1.58
2020-03-29T21:00,19.4,83,0.1,51,995.6,100,1.63
2020-03-29T22:00,19.2,85,0,3,995.9,100,1.5
2020-03-29T23:00,18.9,86,0.1,51,995.7,100,1.52
2020-03-30T00:00,18.9,86,0.1,51,996.2,100,1.7
2020-03-30T01:00,17.8,90,0.2,51,996.2,100,1.88
2020-03-30T02:00,17.3,92,0.2,51,996.1,100,2.28
2020-03-30T03:00,16.9,93,0.1,51,995.9,100,2.33
2020-03-30T04:00,16.4,93,0.1,51,995.9,100,2.56
2020-03-30T05:00,16.4,93,0.1,51,996.3,100,2.66
2020-03-30T06:00,14.2,95,0.1,51,996.8,100,2.34
2020-03-30T07:00,14,94,0.1,51,997.2,100,2.37
2020-03-30T08:00,13.9,94,0,3,997.8,100,2.37
2020-03-30T09:00,13.7,95,0,3,998.2,100,2.46
2020-03-30T10:00,14,95,0,3,998.2,100,2.46
2020-03-30T11:00,14.4,93,0,3,998.3,100,2.46
2020-03-30T12:00,14.2,93,0,3,997.6,100,2.37
2020-03-30T13:00,14.3,93,0,3,997,100,2.28
2020-03-30T14:00,13.9,93,0,3,996.4,100,2.24
2020-03-30T15:00,14.3,92,0.3,51,995.5,100,2.24
2020-03-30T16:00,14.3,92,0.1,51,995.4,100,2.28
2020-03-30T17:00,14.4,90,0.1,51,995.2,100,2.33
2020-03-30T18:00,13.2,96,0,3,995.8,100,2.3
2020-03-30T19:00,13.3,95,0,3,996.1,100,2.28
2020-03-30T20:00,13.4,95,0,3,996.5,100,2.05
2020-03-30T21:00,13.6,95,0.1,51,997,100,2.06
2020-03-30T22:00,13.7,95,0.1,51,997.3,100,1.84
2020-03-30T23:00,13.7,95,0.1,51,997.3,100,1.91
2020-03-31T00:00,13.5,96,0.1,51,997.2,100,1.97
2020-03-31T01:00,13.4,96,0.1,51,997.1,100,1.84
2020-03-31T02:00,13.2,97,0.2,51,996.6,100,1.97
2020-03-31T03:00,13.2,98,0.4,51,996.7,100,2.15
2020-03-31T04:00,13.1,100,0.5,53,996.8,100,2.25
2020-03-31T05:00,13.3,100,0.4,51,996.9,100,2.13
2020-03-31T06:00,13.1,100,0.3,51,997.5,100,2.16
2020-03-31T07:00,13.5,98,0,3,997.5,100,2.28
2020-03-31T08:00,14,99,0,3,998,100,1.61
2020-03-31T09:00,14.7,99,0,3,998,100,1.12
2020-03-31T10:00,16.6,97,0,3,997.9,100,0.85
2020-03-31T11:00,19.1,90,0,3,998,100,0.5
2020-03-31T12:00,21.2,85,0,3,997.4,100,0.22
2020-03-31T13:00,22.9,80,0,3,996.4,100,0.82
2020-03-31T14:00,23.4,79,0.1,51,995.5,97,1.46
2020-03-31T15:00,23,81,0,3,994.6,95,1.72
2020-03-31T16:00,22,87,0,3,994.3,100,1.8
2020-03-31T17:00,20.9,90,0.2,51,994.9,100,2.55
2020-03-31T18:00,17.4,89,0.2,51,995.7,100,2.22
2020-03-31T19:00,16.8,90,0.1,51,996.5,100,2.43
2020-03-31T20:00,16.1,92,0.3,51,997.1,100,2.91
2020-03-31T21:00,15.4,95,0.5,53,998.1,100,3.04
2020-03-31T22:00,14.8,96,0.3,51,998.8,100,2.73
2020-03-31T23:00,14.6,95,0.4,51,998.9,100,2.33
2020-04-01T00:00,14.3,97,0.6,53,998.7,100,2.34
2020-04-01T01:00,14,97,0.4,51,997.9,100,2.47
2020-04-01T02:00,14,97,0.4,51,997.9,100,2.82
2020-04-01T03:00,14.1,98,0.6,53,998,100,3.32
2020-04-01T04:00,14.1,95,0.3,51,998.2,100,3.49
2020-04-01T05:00,14,95,0.2,51,998.5,100,3.41
2020-04-01T06:00,14.2,90,0.1,51,998.8,100,2.8
2020-04-01T07:00,14.3,90,0,3,999.5,100,2.88
2020-04-01T08:00,14.4,89,0,3,1000.3,100,3.14
2020-04-01T09:00,14.2,90,0.4,51,1000.9,100,3.18
2020-04-01T10:00,15,85,0.6,53,1001.2,100,3.02
2020-04-01T11:00,14,92,0.8,53,1000.3,100,2.9
2020-04-01T12:00,13.6,92,0.5,53,1000.1,100,2.69
2020-04-01T13:00,14.2,90,0.2,51,999.2,100,2.56
2020-04-01T14:00,14.4,92,0.1,51,998.4,100,2.62
2020-04-01T15:00,14.7,90,0.3,51,997.7,100,2.39
2020-04-01T16:00,14.8,90,0.1,51,997.5,100,1.8
2020-04-01T17:00,15.1,89,0,3,997.7,100,1.63
2020-04-01T18:00,15.4,90,0.1,51,998.7,100,1.72
2020-04-01T19:00,15.6,91,0.3,51,998.7,100,1.8
2020-04-01T20:00,15.8,91,0,3,999,98,1.43
2020-04-01T21:00,15.7,93,0.1,51,999.8,100,1.08
2020-04-01T22:00,15.4,96,0.1,51,1000.1,100,1.06
2020-04-01T23:00,15.3,98,0.1,51,1000.3,100,1.34
2020-04-02T00:00,15.4,98,0,3,999.9,100,1.36
2020-04-02T01:00,15.1,99,0,3,999.7,100,0.94
2020-04-02T02:00,15.1,100,0,3,999,100,1.02
2020-04-02T03:00,15.2,100,0,3,999.1,100,1
2020-04-02T04:00,15.2,100,0,3,998.8,100,1
2020-04-02T05:00,15,100,0,3,999.6,96,1.14
2020-04-02T06:00,15.3,100,0,3,1001.2,100,1.5
2020-04-02T07:00,15.4,100,0.1,51,1001.3,100,1.87
2020-04-02T08:00,16.1,98,0,3,1001.4,100,1.8
2020-04-02T09:00,16.8,95,0,3,1001.7,100,1.7
2020-04-02T10:00,18.1,91,0,3,1002,100,1.51
2020-04-02T11:00,19.1,86,0,3,1001.6,100,1.4
2020-04-02T12:00,19.8,84,0,3,1001.1,100,2.28
2020-04-02T13:00,20.9,81,0,3,1000,98,2.77
2020-04-02T14:00,21.6,78,0,3,998.9,100,2.89
2020-04-02T15:00,22,77,0,3,998.2,100,2.91
2020-04-02T16:00,21.6,79,0,3,997.9,100,2.5
2020-04-02T17:00,21.4,80,0,3,998.1,100,1.8
2020-04-02T18:00,21.2,81,0,3,999.2,100,0.72
2020-04-02T19:00,20.3,84,0,3,999.5,100,1.12
2020-04-02T20:00,19.5,88,0,3,999.7,100,1.1
2020-04-02T21:00,19.4,89,0,3,1000.3,100,1.21
2020-04-02T22:00,18.3,95,0,3,1000.7,100,0.9
2020-04-02T23:00,18.3,94,0,3,1001.2,100,0.76
2020-04-03T00:00,18.5,92,0,3,1001.1,100,1.17
2020-04-03T01:00,18.5,92,0,3,1000.7,100,1.25
2020-04-03T02:00,18.3,91,0,3,1000.3,100,1.17
2020-04-03T03:00,18.4,90,0,3,999.8,100,1.14
2020-04-03T04:00,18.3,90,0,3,999.6,97,1.14
2020-04-03T05:00,18.3,90,0,3,999.9,97,1.34
2020-04-03T06:00,18.6,88,0,3,1000.6,100,1.44
2020-04-03T07:00,18.8,87,0,3,1001,100,1.52
2020-04-03T08:00,19,86,0,3,1001.6,100,1.53
2020-04-03T09:00,19.3,85,0.1,51,1002.2,100,1.46
2020-04-03T10:00,20.1,84,0.3,51,1002.6,100,1.7
2020-04-03T11:00,21.1,81,0.2,51,1001.8,100,2.16
2020-04-03T12:00,21.9,79,0.7,53,1001.3,100,2.1
2020-04-03T13:00,22,77,0,3,1000,100,0.81
2020-04-03T14:00,21.6,83,0.8,53,999.6,100,1.04
2020-04-03T15:00,21.4,82,0.7,53,998.8,100,1.94
2020-04-03T16:00,20.7,88,0.9,53,999.2,100,2.77
2020-04-03T17:00,20.6,90,0.8,53,999.5,100,2.71
2020-04-03T18:00,18,100,0.7,53,1000,100,3.1
2020-04-03T19:00,17.4,100,0.1,51,1000.6,100,2.47
2020-04-03T20:00,17.1,99,0,3,1001.3,100,2.33
2020-04-03T21:00,16.9,99,0,2,1001.5,75,2.33
2020-04-03T22:00,16.9,98,0,3,1001.5,88,2.2
2020-04-03T23:00,16.9,97,0,2,1001.5,77,1.97
2020-04-04T00:00,16.9,97,0.1,51,1001.8,90,1.88
2020-04-04T01:00,16.6,97,0,3,1001.7,100,1.94
2020-04-04T02:00,16.6,97,0,3,1001,100,2.02
2020-04-04T03:00,16.6,97,0.1,51,1000.8,100,1.93
2020-04-04T04:00,16.3,97,0.1,51,1000.4,100,2.02
2020-04-04T05:00,16.2,97,0,3,1000.7,100,2.06
2020-04-04T06:00,16.4,97,0.3,51,1001.3,100,2.09
2020-04-04T07:00,16.3,97,0.7,53,1001.8,100,2.31
2020-04-04T08:00,16,98,0.7,53,1003.1,100,2.53
2020-04-04T09:00,16,98,0.3,51,1003.8,100,3.62
2020-04-04T10:00,16.5,97,0.1,51,1003.9,95,3.67
2020-04-04T11:00,16.9,94,0,3,1003.2,94,3.5
2020-04-04T12:00,17.8,90,0,3,1003,82,3.67
2020-04-04T13:00,19.6,81,0,2,1001.8,79,3.44
2020-04-04T14:00,19.7,81,0,3,1001,99,3.22
2020-04-04T15:00,19.7,81,0,3,1000.2,100,3.27
2020-04-04T16:00,19.2,82,0,3,1000.1,100,3.38
2020-04-04T17:00,18.8,83,0,3,1000.6,100,3.45
2020-04-04T18:00,17.8,83,0,2,1001.4,70,3.06
2020-04-04T19:00,17.3,84,0,1,1001.6,45,2.79
2020-04-04T20:00,17.1,85,0,1,1002.1,41,2.69
2020-04-04T21:00,16.9,85,0,2,1002.9,50,2.79
2020-04-04T22:00,16.2,85,0,1,1002.8,42,2.73
2020-04-04T23:00,15.9,85,0,1,1002.7,40,2.55
2020-04-05T00:00,15.8,87,0,2,1002.7,50,2.39
2020-04-05T01:00,15.6,87,0,1,1002,41,1.92
2020-04-05T02:00,15.5,88,0,2,1001.7,59,1.71
2020-04-05T03:00,15.7,87,0,3,1001.3,100,1.87
2020-04-05T04:00,14.8,91,0,3,1001.1,100,2.12
2020-04-05T05:00,14.5,93,0.2,51,1001.3,100,2.01
2020-04-05T06:00,15.3,86,0.5,53,1002.1,100,1.79
2020-04-05T07:00,15.2,90,0.6,53,1003.1,100,1.75
2020-04-05T08:00,15.1,96,0.6,53,1004,100,1.84
2020-04-05T09:00,15.1,96,0.5,53,1004.2,100,1.89
2020-04-05T10:00,15.3,97,0.6,53,1004.2,100,1.42
2020-04-05T11:00,15.6,95,0.5,53,1004.1,100,1.71
2020-04-05T12:00,15.5,97,0.7,53,1003.6,100,1.17
2020-04-05T13:00,15.8,99,0.8,53,1003.1,100,1.3
2020-04-05T14:00,15.5,100,1.3,61,1002.1,100,1.77
2020-04-05T15:00,15.7,100,0.6,53,1000.9,100,1.63
2020-04-05T16:00,16.4,100,0.6,53,1000.4,100,1.78
2020-04-05T17:00,16.8,99,0.9,53,1000.5,100,1.39
2020-04-05T18:00,16,99,1.2,55,1000.8,100,1.1
2020-04-05T19:00,16,98,1.3,61,1001.3,100,1.7
2020-04-05T20:00,15.9,98,1.1,55,1002.2,100,2.16
2020-04-05T21:00,15.7,98,0.9,53,1002.7,100,2.3
2020-04-05T22:00,15.6,99,0.7,53,1002.9,100,1.91
2020-04-05T23:00,15.3,99,0.1,51,1003.1,100,1.44
2020-04-06T00:00,15.3,98,0.3,51,1002.7,100,1.7
2020-04-06T01:00,14.6,99,0.1,51,1002.1,100,1.57
2020-04-06T02:00,14.7,99,0.4,51,1001.2,100,1.72
2020-04-06T03:00,14.6,99,0.2,51,1000.6,100,1.49
2020-04-06T04:00,14.6,99,0.3,51,1000.4,100,1.63
2020-04-06T05:00,14.4,100,0.2,51,1000.4,95,1.36
2020-04-06T06:00,14.6,100,0.1,51,1000.7,100,1.66
2020-04-06T07:00,14.8,98,0.1,51,1000.9,100,1.9
2020-04-06T08:00,14.6,99,0.6,53,1001,100,1.58
